gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	EC-cells SCG2	M-X-cells MLN,GHRL	G-K-cells GAST,GIP	Enterocytes	Paneth cells	EC-cells CHGA,REG4	Stem cells	L-cells NTS	L-cells PYY or D-cells SST	L-cells	D-cells SST	EC-cells TPH1,REG4
SORT1	Q99523	False	SORT_HUMAN		CPI-SS04F3A1E5C	0.941	0.716	1.79	0.057	0.24	0.534	0.047	0.672	0.654	0.45	0.319	0.479
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SS03F0B666C	1.365	1.525	1.645	0.193	1.13	1.138	0.221	1.336	0.718	0.371	0.34	0.808
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS04A8E4200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
PROKR2	Q8NFJ6	False	PKR2_HUMAN		CPI-SS0518D683C	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS06E42DB13	0.106	0.062	0.158	0.048	0.088	0.069	0.077	0.121	0.058	0.026	0.014	0.064
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	0.106	0.062	0.158	0.048	0.088	0.069	0.077	0.121	0.058	0.026	0.014	0.064
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS02A0FF87F	0.106	0.062	0.158	0.048	0.088	0.069	0.077	0.121	0.058	0.026	0.014	0.064
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0F8EFEECF	0.565	0.58	0.763	0.03	0.304	0.569	0.03	0.442	0.311	0.185	0.139	0.432
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0BD9F32BA	0.565	0.58	0.763	0.03	0.304	0.569	0.03	0.442	0.311	0.185	0.139	0.432
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS02EBC1BB0	0.047	0.043	0.118	0.006	0.006	0.043	0.003	0.121	0.008	0.013	0.035	0.013
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.047	0.043	0.118	0.006	0.006	0.043	0.003	0.121	0.008	0.013	0.035	0.013
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0B81F1BF5	0.076	0.123	0.171	0.0	0.012	0.043	0.003	0.042	0.048	0.028	0.028	0.064
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0AB21032D	0.076	0.123	0.171	0.0	0.012	0.043	0.003	0.042	0.048	0.028	0.028	0.064
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS09C917D22	0.024	0.031	0.013	0.012	0.0	0.009	0.01	0.015	0.0	0.004	0.0	0.009
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS04B4619D0	0.365	0.481	0.698	0.039	0.357	0.25	0.074	0.392	0.17	0.114	0.125	0.197
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS084BE3E4B	0.365	0.481	0.698	0.039	0.357	0.25	0.074	0.392	0.17	0.114	0.125	0.197
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS0F9B3B259	0.365	0.481	0.698	0.039	0.357	0.25	0.074	0.392	0.17	0.114	0.125	0.197
FAS	P25445	False	TNR6_HUMAN		CPI-SS08B7D54A3	0.065	0.049	0.053	0.012	0.105	0.026	0.007	0.162	0.023	0.039	0.125	0.06
FAS	P25445	False	TNR6_HUMAN		CPI-SS0A83A7E30	0.065	0.049	0.053	0.012	0.105	0.026	0.007	0.162	0.023	0.039	0.125	0.06
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0E7D5974D	0.059	0.099	0.092	0.021	0.076	0.043	0.057	0.079	0.033	0.002	0.007	0.009
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS07D9A48A2	0.059	0.099	0.092	0.021	0.076	0.043	0.057	0.079	0.033	0.002	0.007	0.009
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS048A2311A	0.241	0.352	0.342	0.024	0.17	0.147	0.023	0.226	0.098	0.122	0.056	0.111
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS0D5C54214	0.241	0.352	0.342	0.024	0.17	0.147	0.023	0.226	0.098	0.122	0.056	0.111
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS0DEDA3567	0.241	0.352	0.342	0.024	0.17	0.147	0.023	0.226	0.098	0.122	0.056	0.111
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0FBC9234C	0.129	0.111	0.079	0.012	0.0	0.078	0.017	0.14	0.124	0.039	0.0	0.073
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS00F4DDF4B	0.129	0.111	0.079	0.012	0.0	0.078	0.017	0.14	0.124	0.039	0.0	0.073
CELSR2	Q9HCU4	False	CELR2_HUMAN		CPI-SS034B442CE	0.171	0.333	0.197	0.018	0.006	0.086	0.003	0.075	0.12	0.092	0.056	0.073
INSR	P06213	False	INSR_HUMAN		CPI-SS05E4B1EBC	1.024	0.907	0.974	0.111	0.281	1.009	0.117	0.732	0.867	0.655	0.479	0.804
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS056BE1011	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS098EFF959	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL20	P78556	False	CCL20_HUMAN		CPI-SS07F015051	0.371	0.228	0.487	0.027	1.549	0.017	0.211	0.204	0.052	0.004	0.014	0.009
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0DBA4D668	0.0	0.006	0.0	0.003	0.0	0.017	0.003	0.004	0.0	0.004	0.0	0.009
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0DCA69916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS0AA47D179	0.1	0.006	0.118	0.006	0.012	0.06	0.0	0.023	0.0	0.006	0.0	0.004
CD70	P32970	False	CD70_HUMAN		CPI-SS0D4BF6CA3	0.1	0.006	0.118	0.006	0.012	0.06	0.0	0.023	0.0	0.006	0.0	0.004
OGN	P20774	False	MIME_HUMAN		CPI-SS0EF0750A7	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.002	0.0	0.0	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-CS06072FF4E	0.012	0.037	0.013	0.0	0.041	0.017	0.007	0.019	0.002	0.004	0.0	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-CS0AC5142FA	0.012	0.037	0.013	0.0	0.041	0.017	0.007	0.019	0.002	0.004	0.0	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-CS05426BFFA	0.018	0.012	0.026	0.0	0.164	0.009	0.017	0.015	0.008	0.0	0.0	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-CS008C9D6E5	0.018	0.012	0.026	0.0	0.164	0.009	0.017	0.015	0.008	0.0	0.0	0.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS0DEBE7B69	0.147	0.105	0.092	0.015	0.205	0.026	0.047	0.196	0.027	0.007	0.014	0.009
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS085E95BC1	0.147	0.105	0.092	0.015	0.205	0.026	0.047	0.196	0.027	0.007	0.014	0.009
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.1	0.111	0.079	0.057	0.041	0.112	0.06	0.132	0.089	0.002	0.0	0.0
IL11	P20809	False	IL11_HUMAN		CPI-CS0DDFD82E7	0.041	0.056	0.013	0.006	0.012	0.017	0.01	0.008	0.01	0.002	0.0	0.009
IL17A	Q16552	False	IL17_HUMAN		CPI-CS04F158618	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.01	0.0	0.0	0.0
IL17F	Q96PD4	False	IL17F_HUMAN		CPI-CS0558AB6A5	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.002	0.0	0.0	0.0
IL17C	Q9P0M4	False	IL17C_HUMAN		CPI-CS0BA342294	0.0	0.006	0.013	0.0	0.0	0.0	0.0	0.004	0.002	0.002	0.007	0.0
IL18	Q14116	False	IL18_HUMAN		CPI-CS09831CCFD	0.141	0.099	0.158	0.024	0.345	0.138	0.07	0.593	0.095	0.022	0.007	0.009
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0A93C11C8	0.012	0.099	0.0	0.0	0.012	0.052	0.007	0.034	0.006	0.002	0.0	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS01BCB9360	0.012	0.099	0.0	0.0	0.012	0.052	0.007	0.034	0.006	0.002	0.0	0.0
NTF4	P34130	False	NTF4_HUMAN		CPI-SS0BA3A1C3A	0.0	0.012	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
GDNF	P39905	False	GDNF_HUMAN		CPI-SS0C23EF34B	0.065	0.086	0.184	0.057	0.035	0.147	0.033	0.079	0.129	0.0	0.0	0.0
IL24	Q13007	False	IL24_HUMAN		CPI-CS0553FFC41	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
IL24	Q13007	False	IL24_HUMAN		CPI-CS0CF47221A	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
IL24	Q13007	False	IL24_HUMAN		CPI-SS07D71C546	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
IL20	Q9NYY1	False	IL20_HUMAN		CPI-CS0AB365861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
IL20	Q9NYY1	False	IL20_HUMAN		CPI-CS0E8ADC968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
IL19	Q9UHD0	False	IL19_HUMAN		CPI-CS0645666B0	0.006	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS027CDEA08	0.229	0.148	0.263	0.006	0.012	0.095	0.013	0.064	0.1	0.052	0.09	0.111
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS012B7C21D	0.229	0.148	0.263	0.006	0.012	0.095	0.013	0.064	0.1	0.052	0.09	0.111
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS00D153A8A	0.229	0.148	0.263	0.006	0.012	0.095	0.013	0.064	0.1	0.052	0.09	0.111
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS003C9A532	0.035	0.0	0.0	0.006	0.0	0.034	0.003	0.011	0.071	0.0	0.042	0.013
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0607D1101	0.035	0.0	0.0	0.006	0.0	0.034	0.003	0.011	0.071	0.0	0.042	0.013
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS09D379E5B	0.035	0.0	0.0	0.006	0.0	0.034	0.003	0.011	0.071	0.0	0.042	0.013
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.147	0.272	0.329	0.015	0.018	0.216	0.003	0.094	0.095	0.081	0.049	0.218
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.147	0.272	0.329	0.015	0.018	0.216	0.003	0.094	0.095	0.081	0.049	0.218
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS05FEE05CB	0.147	0.272	0.329	0.015	0.018	0.216	0.003	0.094	0.095	0.081	0.049	0.218
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0C4D54E39	0.147	0.272	0.329	0.015	0.018	0.216	0.003	0.094	0.095	0.081	0.049	0.218
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0B42AD9EF	0.112	0.278	0.474	0.015	0.041	0.164	0.01	0.17	0.573	0.483	0.076	0.171
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0FA326344	0.112	0.278	0.474	0.015	0.041	0.164	0.01	0.17	0.573	0.483	0.076	0.171
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.088	0.043	0.079	0.012	0.24	0.078	0.023	0.426	0.033	0.007	0.014	0.034
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.088	0.043	0.079	0.012	0.24	0.078	0.023	0.426	0.033	0.007	0.014	0.034
NOV	P48745	False	NOV_HUMAN		CPI-SS0E5AF12B6	0.041	0.093	0.013	0.006	0.018	0.078	0.003	0.151	0.087	0.042	0.014	0.056
IL33	O95760	False	IL33_HUMAN		CPI-CS0C59AF029	0.159	0.192	0.092	0.009	0.264	0.0	0.027	0.057	0.002	0.004	0.0	0.009
IL36G	Q9NZH8	False	IL36G_HUMAN		CPI-CS0D9B5AB86	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.006	0.007	0.007	0.0
IL36RN	Q9UBH0	False	I36RA_HUMAN		CPI-CS04BB8F1EC	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
IL37	Q9NZH6	False	IL37_HUMAN		CPI-CS040DDEBFB	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL6	P05231	False	IL6_HUMAN		CPI-CS063AE1C91	0.0	0.0	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.065	0.043	0.079	0.012	0.129	0.026	0.01	0.394	0.037	0.026	0.021	0.009
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS030EDC420	0.047	0.037	0.039	0.003	0.058	0.009	0.003	0.106	0.004	0.0	0.0	0.004
WNT2	P09544	False	WNT2_HUMAN		CPI-SS09FF3A1EA	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0348B76E5	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0
HRH4	Q9H3N8	False	HRH4_HUMAN		CPI-SS04587A7C5	0.012	0.025	0.026	0.0	0.006	0.017	0.01	0.011	0.015	0.0	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.0	0.0	0.013	0.0	0.006	0.009	0.0	0.0	0.01	0.004	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0F3BF2B34	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026
DPP4	P27487	False	DPP4_HUMAN		CPI-SS006FB5198	0.836	0.228	1.171	0.063	0.029	0.94	0.033	0.434	0.72	1.299	0.375	0.957
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.836	0.228	1.171	0.063	0.029	0.94	0.033	0.434	0.72	1.299	0.375	0.957
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	0.836	0.228	1.171	0.063	0.029	0.94	0.033	0.434	0.72	1.299	0.375	0.957
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.836	0.228	1.171	0.063	0.029	0.94	0.033	0.434	0.72	1.299	0.375	0.957
DPP4	P27487	False	DPP4_HUMAN		CPI-SS018B35889	0.836	0.228	1.171	0.063	0.029	0.94	0.033	0.434	0.72	1.299	0.375	0.957
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAE7ABEF	0.836	0.228	1.171	0.063	0.029	0.94	0.033	0.434	0.72	1.299	0.375	0.957
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0D377BBBF	0.836	0.228	1.171	0.063	0.029	0.94	0.033	0.434	0.72	1.299	0.375	0.957
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.836	0.228	1.171	0.063	0.029	0.94	0.033	0.434	0.72	1.299	0.375	0.957
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS08102DC9E	0.012	0.012	0.053	0.012	0.006	0.026	0.013	0.008	0.031	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0315F51DD	0.012	0.012	0.053	0.012	0.006	0.026	0.013	0.008	0.031	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0F562FEA5	0.012	0.012	0.053	0.012	0.006	0.026	0.013	0.008	0.031	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C491A3C1	0.012	0.012	0.053	0.012	0.006	0.026	0.013	0.008	0.031	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS09185EA8F	0.012	0.012	0.053	0.012	0.006	0.026	0.013	0.008	0.031	0.0	0.0	0.0
GCGR	P47871	False	GLR_HUMAN		CPI-SS056993231	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0
CALCR	P30988	False	CALCR_HUMAN		CPI-SS00D9A2FD0	0.0	0.012	0.0	0.0	0.0	0.009	0.0	0.023	0.004	0.0	0.042	0.013
CALCR	P30988	False	CALCR_HUMAN		CPI-SS015B2F961	0.0	0.012	0.0	0.0	0.0	0.009	0.0	0.023	0.004	0.0	0.042	0.013
CALCR	P30988	False	CALCR_HUMAN		CPI-SS0F531DDEB	0.0	0.012	0.0	0.0	0.0	0.009	0.0	0.023	0.004	0.0	0.042	0.013
CALCR	P30988	False	CALCR_HUMAN		CPI-SS07CF0C6E7	0.0	0.012	0.0	0.0	0.0	0.009	0.0	0.023	0.004	0.0	0.042	0.013
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS062DED513	0.094	0.321	0.211	0.102	0.111	0.103	0.06	0.472	0.133	0.046	0.104	0.038
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	0.094	0.321	0.211	0.102	0.111	0.103	0.06	0.472	0.133	0.046	0.104	0.038
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS02CCE14A7	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.004	0.0	0.0	0.0	0.0
NPY4R	P50391	False	NPY4R_HUMAN		CPI-SS0A82945AA	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPY4R	P50391	False	NPY4R_HUMAN		CPI-SS0A06F86B9	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPY1R	P25929	False	NPY1R_HUMAN		CPI-SS0A9F17199	0.012	0.025	0.0	0.018	0.0	0.543	0.013	0.023	0.033	0.028	0.028	0.56
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS04A7BCE8D	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS0230EE330	0.094	0.068	0.118	0.0	0.018	0.034	0.013	0.098	0.056	0.033	0.028	0.047
SCTR	P47872	False	SCTR_HUMAN		CPI-SS0098B5107	0.041	0.006	0.039	0.006	0.0	0.009	0.003	0.026	0.141	0.428	0.118	0.0
SCTR	P47872	False	SCTR_HUMAN		CPI-SS021F26C73	0.041	0.006	0.039	0.006	0.0	0.009	0.003	0.026	0.141	0.428	0.118	0.0
ADCYAP1R1	P41586	False	PACR_HUMAN		CPI-SS0133239EA	0.0	0.006	0.0	0.0	0.006	0.009	0.0	0.0	0.0	0.0	0.0	0.0
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.435	0.154	0.474	0.024	0.199	0.397	0.057	0.457	0.232	0.1	0.097	0.47
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	0.159	0.093	0.158	0.054	0.17	0.147	0.047	0.23	0.05	0.052	0.035	0.043
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.159	0.093	0.158	0.054	0.17	0.147	0.047	0.23	0.05	0.052	0.035	0.043
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.159	0.093	0.158	0.054	0.17	0.147	0.047	0.23	0.05	0.052	0.035	0.043
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	1.606	1.661	2.369	0.081	0.685	0.543	0.13	0.645	0.425	0.297	0.403	0.581
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	1.606	1.661	2.369	0.081	0.685	0.543	0.13	0.645	0.425	0.297	0.403	0.581
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	0.753	0.574	0.618	0.042	0.146	0.379	0.057	0.566	0.203	0.149	0.16	0.274
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0472C478C	0.753	0.574	0.618	0.042	0.146	0.379	0.057	0.566	0.203	0.149	0.16	0.274
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.753	0.574	0.618	0.042	0.146	0.379	0.057	0.566	0.203	0.149	0.16	0.274
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	0.088	0.105	0.066	0.054	0.123	0.284	0.037	0.408	0.098	0.066	0.021	0.094
COLEC12	Q5KU26	False	COL12_HUMAN		CPI-SS08877A081	0.0	0.006	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.006	0.0	0.013	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.382	0.204	0.329	0.157	0.105	0.448	0.043	1.181	0.338	0.378	0.306	0.269
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.382	0.204	0.329	0.157	0.105	0.448	0.043	1.181	0.338	0.378	0.306	0.269
SORL1	Q92673	False	SORL_HUMAN		CPI-SS0D3C90DDA	0.382	0.204	0.329	0.157	0.105	0.448	0.043	1.181	0.338	0.378	0.306	0.269
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS048346C2B	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.004	0.0	0.0	0.0	0.0
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS0014DB67C	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.004	0.0	0.0	0.0	0.0
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	0.0	0.006	0.0	0.0	0.0	0.009	0.0	0.008	0.0	0.004	0.0	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	0.006	0.0	0.0	0.0	0.006	0.0	0.007	0.0	0.002	0.0	0.0	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	0.006	0.0	0.0	0.0	0.006	0.0	0.007	0.0	0.002	0.0	0.0	0.0
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS0CB4F2FE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.014	0.004
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS03D887978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.014	0.004
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS027E12A36	0.094	0.0	0.013	0.006	0.0	0.0	0.023	0.004	0.006	0.002	0.0	0.009
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS04E690D72	0.094	0.0	0.013	0.006	0.0	0.0	0.023	0.004	0.006	0.002	0.0	0.009
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS012AFC842	0.0	0.0	0.0	0.009	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS05D7900BF	0.0	0.0	0.0	0.009	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS0D782F60B	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.0	0.0	0.0	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0B2D5BA95	0.018	0.006	0.0	0.003	0.0	0.034	0.0	0.026	0.012	0.007	0.007	0.038
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0CA020C34	0.018	0.006	0.0	0.003	0.0	0.034	0.0	0.026	0.012	0.007	0.007	0.038
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0E4DE8215	0.018	0.006	0.0	0.003	0.0	0.034	0.0	0.026	0.012	0.007	0.007	0.038
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0E7523314	0.018	0.006	0.0	0.003	0.0	0.034	0.0	0.026	0.012	0.007	0.007	0.038
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0D81C6C1D	0.018	0.006	0.0	0.003	0.0	0.034	0.0	0.026	0.012	0.007	0.007	0.038
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS01C2BA5C8	0.006	0.0	0.0	0.003	0.0	0.009	0.003	0.019	0.002	0.002	0.0	0.009
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS02C418D99	0.006	0.0	0.0	0.003	0.0	0.009	0.003	0.019	0.002	0.002	0.0	0.009
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0E32BEF02	0.129	0.148	0.368	0.042	0.17	0.147	0.037	0.181	0.154	0.161	0.035	0.15
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS05550A895	0.129	0.148	0.368	0.042	0.17	0.147	0.037	0.181	0.154	0.161	0.035	0.15
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D4F593F1	0.006	0.0	0.013	0.009	0.0	0.0	0.003	0.011	0.004	0.0	0.0	0.009
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS01DCC7684	0.006	0.0	0.013	0.009	0.0	0.0	0.003	0.011	0.004	0.0	0.0	0.009
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.006	0.0	0.013	0.009	0.0	0.0	0.003	0.011	0.004	0.0	0.0	0.009
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.006	0.0	0.013	0.009	0.0	0.0	0.003	0.011	0.004	0.0	0.0	0.009
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.006	0.0	0.013	0.009	0.0	0.0	0.003	0.011	0.004	0.0	0.0	0.009
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.006	0.0	0.013	0.009	0.0	0.0	0.003	0.011	0.004	0.0	0.0	0.009
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0C56C483F	0.0	0.0	0.0	0.006	0.006	0.0	0.0	0.011	0.002	0.0	0.0	0.0
